class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
3,Power Station,61,set of fuels used by the generator,1261,Transport Charge,Cost of transporting the fuel to the generator,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1267,Rating,Rating of generating units when running this fuel,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1270,Heat Rate Base,Constant term in fuel use function (no-load cost),mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1271,Heat Rate,Heat-rate at load point (used with Load Point) or 'b' in the heat input function,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1272,Heat Rate Incr,Average marginal heat-rate in band,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1273,Heat Rate Incr2,Second-order polynomial term in unit fuel use function,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1274,Heat Rate Incr3,Third-order polynomial term in unit fuel use function,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1275,Transition Cost Down,Cost required for Fuel Transition shutdown process (surplus over Production Offtake).,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1276,Transition Cost Up,Cost required for Fuel Transition start-up process (surplus over Production Offtake).,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1279,Emission Scalar,Scalar on emissions from this generator and fuel combination,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,61,set of fuels used by the generator,1281,Offer Price,Price of energy in band,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,62,fuels available for starting units,1283,Transport Charge,Cost of transporting the fuel to the generator,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,62,fuels available for starting units,1284,Emission Scalar,Scalar on emissions from this generator and start fuel combination,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,78,set of fuels that produce the emission,1291,Production Rate,Emissions produced per unit of energy,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,82,set of consumables that are used by the abatement technology,1309,Consumption Base,Consumption at notional zero generation level,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,82,set of consumables that are used by the abatement technology,1310,Consumption Incr,Incremental consumption as a function of generation,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,221,set of Fuel objects involved in the Constraint,1440,Offtake Coefficient,Coefficient of fuel offtake,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,221,set of Fuel objects involved in the Constraint,1441,Emission Coefficient,Coefficient of fuel emission,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,221,set of Fuel objects involved in the Constraint,1442,In Use Coefficient,"Boolean value (1 if the Fuel is in use, 0 otherwise)",mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,221,set of Fuel objects involved in the Constraint,1443,Closing Inventory Coefficient,Coefficient of fuel stockpile closing inventory.,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,221,set of Fuel objects involved in the Constraint,1444,Inventory Change Coefficient,Coefficient of change in fuel stockpile level.,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,221,set of Fuel objects involved in the Constraint,1445,Delivery Coefficient,Coefficient of delivery to fuel stockpile.,mti-118-mt-da-rt-reserves-all-generators,False
3,Power Station,221,set of Fuel objects involved in the Constraint,1446,Withdrawal Coefficient,Coefficient of withdrawal from fuel stockpile.,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,287,Quantity,Contract quantity,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,288,Quantity Hour,Total contract quantity in hour,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,289,Quantity Day,Total contract quantity in day,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,290,Quantity Week,Total contract quantity in week,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,291,Quantity Month,Total contract quantity in month,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,292,Quantity Year,Total contract quantity in year,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,293,Price,Contract price,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,294,Price Incr,Increment to the price of the fuel contract.,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,295,Price Scalar,Multiplier on the price of the fuel contract.,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,296,Take-or-Pay Quantity,Contract take-or-pay quantity,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,297,Take-or-Pay Quantity Hour,Contract take-or-pay quantity in hour,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,298,Take-or-Pay Quantity Day,Contract take-or-pay quantity in day,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,299,Take-or-Pay Quantity Week,Contract take-or-pay quantity in week,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,300,Take-or-Pay Quantity Month,Contract take-or-pay quantity in month,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,301,Take-or-Pay Quantity Year,Contract take-or-pay quantity in year,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,302,Take-or-Pay Price,Contract take-or-pay price,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,303,FO&M Charge,Annual fixed charge for the fuel contract,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,304,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,305,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,3,Fuel Contract objects,306,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
4,Fuel,222,set of Fuel Contract objects involved in the Constraint,1447,Offtake Coefficient,Coefficient of fuel contract offtake,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,307,Price,Price charged per unit of emission (accounting only),mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,308,Max Production,Maximum emission production per interval,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,309,Max Production Hour,Maximum emission production in hour,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,310,Max Production Day,Maximum emission production in day,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,311,Max Production Week,Maximum emission production in week,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,312,Max Production Month,Maximum emission production in month,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,313,Max Production Year,Maximum emission production in year,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,314,Max Production Penalty,Penalty for violation of [Max Production] constraints.,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,315,Shadow Price,Shadow price (marginal cost) of emissions,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,316,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,317,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,4,Emission objects,318,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,81,set of emissions that are removed by this abatement technology,1306,Abatement Cost,Cost per unit of emission removed for this emission,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,81,set of emissions that are removed by this abatement technology,1307,Efficiency,Efficiency of emission abatement at notional zero generation level for this emission,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,81,set of emissions that are removed by this abatement technology,1308,Max Abatement,Maximum emission abatement rate for this emission,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,198,set of emissions produced by the company,1367,Allocation,Emission rights allocation,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,198,set of emissions produced by the company,1368,Allocation Hour,Emission rights allocation,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,198,set of emissions produced by the company,1369,Allocation Day,Emission rights allocation,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,198,set of emissions produced by the company,1370,Allocation Week,Emission rights allocation,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,198,set of emissions produced by the company,1371,Allocation Month,Emission rights allocation,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,198,set of emissions produced by the company,1372,Allocation Year,Emission rights allocation,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,223,set of Emission objects involved in the Constraint,1448,Production Coefficient,Coefficient of emissions produced,mti-118-mt-da-rt-reserves-all-generators,False
5,Fuel Contract,223,set of Emission objects involved in the Constraint,1449,Abatement Coefficient,Coefficient of emissions abated,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,319,Units,Flag if emission abatement technology is installed,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,326,Units Out,Flag if emission abatement technology is out-of-service,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,320,Abatement Cost,Cost per unit of emission removed,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,321,Running Cost,Fixed cost of running emission abatement when generators are on-line,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,322,VO&M Charge,Cost per unit of generation,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,323,Efficiency,Efficiency of emission abatement,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,324,Max Abatement,Maximum emission abatement rate,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,325,FO&M Charge,Annual fixed charge for emission abatement technology,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,327,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,328,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,5,Abatement objects,329,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,224,set of Abatement objects involved in the Constraint,1450,Abatement Coefficient,Coefficient of emissions abated,mti-118-mt-da-rt-reserves-all-generators,False
6,Power2X,224,set of Abatement objects involved in the Constraint,1451,Hours of Operation Coefficient,Coefficient of number of hours the emission abatement technology is running,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,330,Model,Model used to define and model storage volumes (used to override the file-level Hydro Model setting).,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,331,Balance Period,Frequency of storage balance,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,333,End Effects Method,Method used to handle end-of-period storage.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,334,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,340,Enforce Bounds,If the storage bounds are enforced.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,332,Internal Volume Scalar,Storage volume scaling factor used internal to the mathematical program.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,339,Decomposition Bound Penalty,Penalty applied to violation of storage bounds when the decomposition implies possible violations.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,341,Spill Penalty,"Penalty applied to spill from the storage to ""the sea"" in the last period of each simulation step.",mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,344,Units,Flag if Storage is in service,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,345,Max Volume,Maximum volume,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,346,Initial Volume,Storage volume at the start of the period,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,347,Min Volume,Minimum volume,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,348,Max Level,Maximum level,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,349,Initial Level,Initial level,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,350,Min Level,Minimum level,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,351,Low Ref Level,Low reference level for volume calculation,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,352,Low Ref Area,Area of surface at low reference level,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,353,High Ref Level,High reference level for volume calculation,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,354,High Ref Area,Area of surface at high reference level,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,359,Max Release,Maximum rate of release from the storage,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,360,Max Generator Release,Maximum rate of release for generation from the storage,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,361,Max Spill,"Maximum allowable spill from the storage to ""the sea""",mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,362,Max Ramp,Maximum rate of change in storage,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,363,Max Ramp Hour,Maximum of change in storage across each hour.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,364,Max Ramp Day,Maximum of change in storage across each day.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,365,Max Ramp Week,Maximum of change in storage across each week.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,366,Max Ramp Month,Maximum of change in storage across each month.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,367,Max Ramp Year,Maximum of change in storage across each year.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,369,Target,storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,370,Target Hour,end of hour storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,371,Target Day,end of day storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,372,Target Week,end of week storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,373,Target Month,end of month storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,374,Target Year,end of year storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,375,Target Level,storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,376,Target Level Hour,end of hour storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,377,Target Level Day,end of day storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,378,Target Level Week,end of week storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,379,Target Level Month,end of month storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,380,Target Level Year,end of year storage target,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,384,Trajectory Non-anticipativity Volume,Volume of violation of non-anticipativity constraints in band,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,385,Trajectory Non-anticipativity Time,Window of time over which to enforce non-anticipativity constraints in scenario-wise decomposition,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,388,Water Value Point,Volume associated with [Water Value] or [Energy Value] in multiple bands.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,389,Downstream Efficiency,Aggregate efficiency of generation down the river chain,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,63,head storage for the generator,1285,Flow Factor,Units of storage received per unit of generation,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,63,head storage for the generator,1287,Efficiency Point,Storage percentage full associated with [Efficiency Scalar],mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,64,tail storage for the generator,1289,Flow Factor,Units of storage received per unit of generation,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,335,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,336,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,337,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,338,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,342,Non-physical Inflow Penalty,Penalty applied to non-physical inflow to the storage. A value of -1 means non are allowed.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,343,Non-physical Spill Penalty,Penalty applied to non-physical spill from the storage. A value of -1 means non are allowed.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,355,Natural Inflow,Rate of natural inflow,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,356,Natural Inflow Incr,Increment to [Natural Inflow],mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,357,Natural Inflow Scalar,Multiplier on [Natural Inflow],mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,358,Min Release,Minimum rate of release from the storage,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,368,Max Ramp Penalty,Penalty for violating the [Max Ramp Day/Week/Month/Year] constraint.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,381,Target Penalty,Penalty for violating the target.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,382,Recycle Penalty,Penalty for violating the recycling constraint.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,383,Trajectory Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,386,Water Value,Incremental price of water released from storage,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,387,Energy Value,Incremental price of energy generated from storage,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,390,Loss Rate,"Rate of loss due to evaporation, leakage, etc",mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,391,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,392,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,6,Storage objects,393,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,63,head storage for the generator,1286,Flow at Start,The amount of water released when starting a generating unit.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,63,head storage for the generator,1288,Efficiency Scalar,Generation efficiency scalar at the given [Efficiency Point],mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1452,End Volume Coefficient,Coefficient of storage end volume.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1453,End Level Coefficient,Coefficient of storage end level.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1454,Ramp Coefficient,Coefficient of change in storage end volume.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1455,Inflow Coefficient,Coefficient of inflow.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1456,Release Coefficient,Coefficient of release.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1457,Generator Release Coefficient,Coefficient of generator release.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1458,Spill Coefficient,Coefficient of spill.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,225,set of Storage objects involved in the Constraint,1459,Hours Full Coefficient,Coefficient of the number of hours the storage is full.,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,255,set of storages that define when the condition is active,1625,End Volume Coefficient,Coefficient of the storage end volume in condition,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,255,set of storages that define when the condition is active,1626,Inflow Coefficient,Coefficient of inflow in condition,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,255,set of storages that define when the condition is active,1627,Release Coefficient,Coefficient of release in condition,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,255,set of storages that define when the condition is active,1628,Spill Coefficient,Coefficient of spill in condition,mti-118-mt-da-rt-reserves-all-generators,False
7,Battery,260,set of Storage objects defining Global data,1632,FCF Shadow Price,Shadow price of water in storage in Future Cost Function,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,395,Flow Control,"Waterway flow optimization method (0=economic, 1=flow when spilling only)",mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,394,Traversal Time,Time taken for flows to traverse the waterway,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,396,Max Flow,Maximum flow limit,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,397,Min Flow,Minimum flow limit,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,398,Initial Flow,Initial flow on the waterway for use in enforcing first period ramp constraint.,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,399,Max Ramp,Maximum change in flow,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,400,Max Flow Penalty,Penalty for violating the [Max Flow] constraint.,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,401,Min Flow Penalty,Penalty for violating the [Min Flow] constraint.,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,402,Max Ramp Penalty,Penalty for violating the [Max Ramp] constraint.,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,403,Input Scalar,Input flow scalar,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,404,Output Scalar,Output flow scalar,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,405,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,406,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,7,Waterway objects,407,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,226,set of Waterway objects involved in the Constraint,1460,Flow Coefficient,Coefficient of waterway flow.,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,226,set of Waterway objects involved in the Constraint,1461,Ramp Coefficient,Coefficient of chage in waterway flow.,mti-118-mt-da-rt-reserves-all-generators,False
8,Storage,226,set of Waterway objects involved in the Constraint,1462,Hours Flowing Coefficient,Coefficient of the number of hours the waterway is flowing,mti-118-mt-da-rt-reserves-all-generators,False
9,Waterway,8,Power Station objects,408,Is Enabled,Flag if the Power Station is enabled,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,409,Offer Quantity Format,Format for [Offer/Bid Quantity] and [Offer/Bid Price],mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,410,Price Setting,Flag if the Physical Contract can set price,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,411,Units,Flag if the Physical Contract is in service,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,416,Offer Quantity,MW offer in band,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,418,Bid Quantity,MW bid in band,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,420,Firm Capacity,Contribution of the generation to capacity reserves.,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,421,Load Obligation,Load obligation for capacity reserves.,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,412,Max Generation,Maximum generation cleared on physical contract,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,413,Max Load,Maximum load cleared on physical contract,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,414,Min Generation,Minimum generation cleared on physical contract,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,415,Min Load,Minimum load cleared on physical contract,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,417,Offer Price,Price of energy in band,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,419,Bid Price,Value of energy in band,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,422,Capacity Charge,Hourly fixed charge for contract capacity,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,423,Capacity Charge Hour,Daily fixed charge for contract capacity,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,424,Capacity Charge Day,Daily fixed charge for contract capacity,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,425,Capacity Charge Week,Weekly fixed charge for contract capacity,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,426,Capacity Charge Month,Monthly fixed charge for contract capacity,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,427,Capacity Charge Year,Annual fixed charge for contract capacity,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,428,Max Generation Units,Maximum generation capacity that can be contracted (LT Plan),mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,429,Max Load Units,Maximum load capacity that can be contracted (LT Plan),mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,430,Min Generation Units,Minimum generation capacity contracted (LT Plan),mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,431,Min Load Units,Minimum load capacity contracted (LT Plan),mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,432,Build Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,433,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,434,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,9,Physical Contract objects,435,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,227,set of Physical Contract objects involved in the Constraint,1463,Load Coefficient,Coefficient of cleared load bids,mti-118-mt-da-rt-reserves-all-generators,False
10,Emission,227,set of Physical Contract objects involved in the Constraint,1464,Generation Coefficient,Coefficient of cleared generation offers,mti-118-mt-da-rt-reserves-all-generators,False
